longitude,latitude,start_date,end_date,label,cube,time_series
-67.62414085065186,-9.757747866198978,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62416761382453,-9.757777470021793,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62408224384288,-9.757651691482671,2001-01-01,2023-01-01,PAU BRANCO,NA,NA
-67.62411958500071,-9.757643161728778,2001-01-01,2023-01-01,CARAPANAUBA,NA,NA
-67.6240903030356,-9.75762072726324,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62415576506612,-9.757525957762189,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62431544261467,-9.757599157340461,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62434861580446,-9.757635170844635,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62430727679838,-9.75743594827875,2001-01-01,2023-01-01,CASTANHEIRA,NA,NA
-67.62427365959084,-9.757399743093826,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62392068960678,-9.757432099571414,2001-01-01,2023-01-01,CAUCHO,NA,NA
-67.62394517966722,-9.757491841018641,2001-01-01,2023-01-01,TAXI VERMELHO,NA,NA
-67.62386178859883,-9.757493140878934,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.6238967472593,-9.7575389634068,2001-01-01,2023-01-01,LOURO CHEIROSO,NA,NA
-67.62389033182762,-9.757560973409316,2001-01-01,2023-01-01,BURANGICA,NA,NA
-67.62390197019218,-9.757600959938385,2001-01-01,2023-01-01,UCUUBARANA,NA,NA
-67.62390569283056,-9.757622070493207,2001-01-01,2023-01-01,CARAPANAUBA,NA,NA
-67.62393706342642,-9.757647533512593,2001-01-01,2023-01-01,TUCUMA,NA,NA
-67.6239163287224,-9.757683772407775,2001-01-01,2023-01-01,SERINGUEIRA,NA,NA
-67.62393325892398,-9.757706780917596,2001-01-01,2023-01-01,PAU MULATO,NA,NA
-67.62393416611948,-9.757706504272294,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62395338135956,-9.757727776859545,2001-01-01,2023-01-01,EMBAUBA,NA,NA
-67.62398750791363,-9.757719161801562,2001-01-01,2023-01-01,MACACAUBA,NA,NA
-67.62398134738932,-9.757728812107914,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62394515402362,-9.757751732666875,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62397279896174,-9.757781032628035,2001-01-01,2023-01-01,BREU DE LEITE,NA,NA
-67.62398585294662,-9.757775931275763,2001-01-01,2023-01-01,PAU MULATO,NA,NA
-67.62395820322807,-9.757794437561921,2001-01-01,2023-01-01,PAU BRANCO,NA,NA
-67.62398032174467,-9.757810811943022,2001-01-01,2023-01-01,PENTE DE MACACO,NA,NA
-67.62402113522417,-9.757823979491697,2001-01-01,2023-01-01,ORELHA DE BURRO,NA,NA
-67.62413661887383,-9.757787517373236,2001-01-01,2023-01-01,CAGAÇA,NA,NA
-67.6244464932389,-9.759139433624826,2001-01-01,2023-01-01,IPE AMARELO,NA,NA
-67.62447274150914,-9.75916415255639,2001-01-01,2023-01-01,PAU MULATO,NA,NA
-67.62446527580992,-9.759171320028177,2001-01-01,2023-01-01,TATAPIRIRICA,NA,NA
-67.62444124304594,-9.75918869258098,2001-01-01,2023-01-01,PAXIUBA,NA,NA
-67.62444753814664,-9.759215338324402,2001-01-01,2023-01-01,ANDIROBARANA,NA,NA
-67.6244708733182,-9.759233354244184,2001-01-01,2023-01-01,UCUUBA,NA,NA
-67.6244837847097,-9.759263462748924,2001-01-01,2023-01-01,MAPATIRANA,NA,NA
-67.62446485059516,-9.75926717499449,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62446326580313,-9.759287079586626,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62446993816805,-9.759325526963725,2001-01-01,2023-01-01,LOURO CHEIROSO,NA,NA
-67.62453050107574,-9.759301610651299,2001-01-01,2023-01-01,UCUUBA,NA,NA
-67.62453766714134,-9.759311486573063,2001-01-01,2023-01-01,CAUCHO,NA,NA
-67.62449689946666,-9.759329316011108,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62449837291389,-9.759344323020407,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62448648100737,-9.75935166250771,2001-01-01,2023-01-01,MAMUI,NA,NA
-67.62452216043646,-9.759352954929344,2001-01-01,2023-01-01,CORAÇAO DE NEGRO,NA,NA
-67.62451953280362,-9.759438185426045,2001-01-01,2023-01-01,ANDIROBARANA,NA,NA
-67.62453590458556,-9.759430701265385,2001-01-01,2023-01-01,NA,NA,NA
-67.62451794947029,-9.75944573833782,2001-01-01,2023-01-01,UCUUBARANA,NA,NA
-67.62454818073022,-9.759470120701678,2001-01-01,2023-01-01,ORELHA DE BURRO,NA,NA
-67.62453988904757,-9.759484428201418,2001-01-01,2023-01-01,PAXIUBA,NA,NA
-67.62455140463437,-9.759488606994994,2001-01-01,2023-01-01,MUIRATINGA,NA,NA
-67.62456922012586,-9.759485161496741,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62459938627765,-9.75948831243661,2001-01-01,2023-01-01,TENTO,NA,NA
-67.6246215159735,-9.759518214015836,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62458290972535,-9.75953888240572,2001-01-01,2023-01-01,ANDIROBARANA,NA,NA
-67.624635518067,-9.75955153691302,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62479378953724,-9.759443795676177,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62496724058977,-9.759404303091404,2001-01-01,2023-01-01,MUTUTI,NA,NA
-67.62488258033659,-9.759147785904373,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62483675336787,-9.759093917196694,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62472604620383,-9.759095378220435,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62464037635183,-9.759114337538847,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62458661873232,-9.759215411579506,2001-01-01,2023-01-01,SUCUPIRA PRETA,NA,NA
-67.62593646844927,-9.757789508848276,2001-01-01,2023-01-01,NA,NA,NA
-67.62597705064077,-9.757781290350483,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62594793734293,-9.757809077287462,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62600558718435,-9.757809273599493,2001-01-01,2023-01-01,MAMUI,NA,NA
-67.62594912344463,-9.757868860294856,2001-01-01,2023-01-01,PAXIUBA,NA,NA
-67.62599738521351,-9.757870447423201,2001-01-01,2023-01-01,ARARACANGA,NA,NA
-67.62599235000009,-9.757883773459126,2001-01-01,2023-01-01,MAMUI,NA,NA
-67.62601600480387,-9.757953919055366,2001-01-01,2023-01-01,UCUUBA,NA,NA
-67.62600809156527,-9.757958426347201,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62602096022377,-9.758024124878046,2001-01-01,2023-01-01,INHARE,NA,NA
-67.62606799268559,-9.758024965578661,2001-01-01,2023-01-01,JUREMA,NA,NA
-67.62606844802087,-9.758054210008048,2001-01-01,2023-01-01,JUREMA,NA,NA
-67.62607349037579,-9.758178832361597,2001-01-01,2023-01-01,CANELA DE ANTA,NA,NA
-67.6260957829813,-9.758171444326118,2001-01-01,2023-01-01,PAU JACARE,NA,NA
-67.62609408851701,-9.758171871520664,2001-01-01,2023-01-01,AÇAI,NA,NA
-67.62610102857143,-9.758151491177728,2001-01-01,2023-01-01,JURUBEBA,NA,NA
-67.62610661763996,-9.758140699200002,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62612238198263,-9.758174210001377,2001-01-01,2023-01-01,SERINGUEIRA,NA,NA
-67.6261462671587,-9.75814944016275,2001-01-01,2023-01-01,MAMUI,NA,NA
-67.62638070517625,-9.758110861779928,2001-01-01,2023-01-01,AMARELAO,NA,NA
-67.62602555825771,-9.758078776612757,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.6260011039708,-9.758020880022519,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62634001461511,-9.757693208574976,2001-01-01,2023-01-01,ABIURANA,NA,NA
-67.62607773309196,-9.757751856968943,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62605215786701,-9.75774684390597,2001-01-01,2023-01-01,INHARE,NA,NA
-67.6265107530923,-9.756670297369794,2001-01-01,2023-01-01,INGA,NA,NA
-67.62654833688067,-9.756670150459767,2001-01-01,2023-01-01,PARAPARA,NA,NA
-67.62653200574088,-9.756772795428812,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62653767815014,-9.75677636284962,2001-01-01,2023-01-01,SUMAUMA,NA,NA
-67.62656829026567,-9.756802555008072,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62653068666467,-9.756824448423018,2001-01-01,2023-01-01,INGA PELUDO,NA,NA
-67.62659674919733,-9.756838133372565,2001-01-01,2023-01-01,MAPATIRANA,NA,NA
-67.62660917558509,-9.756848708622444,2001-01-01,2023-01-01,GUAJARA BRANCO,NA,NA
-67.62659340873816,-9.756862542996872,2001-01-01,2023-01-01,CACAU,NA,NA
-67.62660065765213,-9.756909392927335,2001-01-01,2023-01-01,ALGODAO BRABO,NA,NA
-67.62654595564197,-9.75690456994963,2001-01-01,2023-01-01,NA,NA,NA
-67.62661680019194,-9.756934025752436,2001-01-01,2023-01-01,QUINARANA,NA,NA
-67.62663613632937,-9.757046887533923,2001-01-01,2023-01-01,SUMAUMA,NA,NA
-67.6266270081589,-9.757050033611796,2001-01-01,2023-01-01,JOAO MOLE,NA,NA
-67.62660418678361,-9.757057907843704,2001-01-01,2023-01-01,CANELA DE VELHO,NA,NA
-67.62662060298518,-9.757083382700642,2001-01-01,2023-01-01,BURANGICA BRANCA,NA,NA
-67.62696640676025,-9.756971214776966,2001-01-01,2023-01-01,IPE,NA,NA
-67.62679652334734,-9.756804957752987,2001-01-01,2023-01-01,CASTANHEIRA,NA,NA
-67.62667912576603,-9.75691025171447,2001-01-01,2023-01-01,SERINGUEIRA,NA,NA
-67.62696190888776,-9.758436627279433,2001-01-01,2023-01-01,PENTE DE MACACO,NA,NA
-67.62698124873857,-9.75846381385301,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62695482046516,-9.758489016576013,2001-01-01,2023-01-01,MAMUI,NA,NA
-67.62699171603731,-9.758534774321612,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62695425716666,-9.758616319996564,2001-01-01,2023-01-01,NA,NA,NA
-67.62698968482819,-9.758611417201621,2001-01-01,2023-01-01,NA,NA,NA
-67.62699877479011,-9.758697960940736,2001-01-01,2023-01-01,JUREMA,NA,NA
-67.62699973446409,-9.758746078565293,2001-01-01,2023-01-01,NA,NA,NA
-67.62701067827632,-9.75875455003612,2001-01-01,2023-01-01,MAMUI,NA,NA
-67.62702542181012,-9.75873753770334,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62700026045192,-9.75881417779149,2001-01-01,2023-01-01,URTIGAO,NA,NA
-67.62702897934557,-9.75879789994779,2001-01-01,2023-01-01,BREU BARROTE,NA,NA
-67.62705077871188,-9.758814137237504,2001-01-01,2023-01-01,ALGODAO BRABO,NA,NA
-67.62705771713223,-9.758803495355505,2001-01-01,2023-01-01,PAXIUBA,NA,NA
-67.62700957074134,-9.758836685277583,2001-01-01,2023-01-01,BURRA LEITEIRA,NA,NA
-67.62738132999826,-9.758685658748911,2001-01-01,2023-01-01,PENTE DE MACACO,NA,NA
-67.62730402387493,-9.75850419503247,2001-01-01,2023-01-01,PAU BRANCO,NA,NA
-67.62724407308728,-9.75835775853754,2001-01-01,2023-01-01,MUIRACATIARA,NA,NA
-67.62720513051404,-9.75838694370097,2001-01-01,2023-01-01,INHARE,NA,NA
-62.7912598407407,-9.061620484491385,2001-01-01,2023-01-01,ANANI,NA,NA
-62.79125336451348,-9.061628548940087,2001-01-01,2023-01-01,AÇAI,NA,NA
-62.791254544167074,-9.061746152739179,2001-01-01,2023-01-01,ANDORINHA,NA,NA
-62.79126069873025,-9.061762518659561,2001-01-01,2023-01-01,UXIRANA,NA,NA
-62.791249736707265,-9.061834745798855,2001-01-01,2023-01-01,MARAÇATA,NA,NA
-62.79126744865711,-9.061940808557907,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.791264385720545,-9.061966096638368,2001-01-01,2023-01-01,JOAO MOLE,NA,NA
-62.79125860077328,-9.061714551813282,2001-01-01,2023-01-01,UCUUBA,NA,NA
-62.791267345124226,-9.062017700066392,2001-01-01,2023-01-01,PENTE DE MACACO,NA,NA
-62.79124626309481,-9.062029184239734,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79125379602278,-9.062079026500951,2001-01-01,2023-01-01,ARARACANGA,NA,NA
-62.791252171371866,-9.062133286544718,2001-01-01,2023-01-01,QUARUBARANA,NA,NA
-62.791248272946476,-9.062221880120907,2001-01-01,2023-01-01,QUARUBARANA,NA,NA
-62.79125076485064,-9.062240007727395,2001-01-01,2023-01-01,INGA BRANCO,NA,NA
-62.79124322355904,-9.062259811981095,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79124283758017,-9.062427153351395,2001-01-01,2023-01-01,TANIBUCA,NA,NA
-62.79124739077842,-9.062288812636229,2001-01-01,2023-01-01,ENVIRA CUNAUARU,NA,NA
-62.79128142583439,-9.062468357258203,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.791249341600874,-9.062486030982237,2001-01-01,2023-01-01,INHARE,NA,NA
-62.791238621466086,-9.062608919313911,2001-01-01,2023-01-01,ANGELIM RAJADO,NA,NA
-62.79124282483338,-9.062635206488551,2001-01-01,2023-01-01,MACUCU,NA,NA
-62.79124458479137,-9.0626397480837,2001-01-01,2023-01-01,TAUARI,NA,NA
-62.791244827617675,-9.062690409280112,2001-01-01,2023-01-01,PEDRA UMI,NA,NA
-62.79124351227872,-9.062721143447506,2001-01-01,2023-01-01,COPAIBA,NA,NA
-62.7912705264312,-9.062811952589994,2001-01-01,2023-01-01,AMARELAO,NA,NA
-62.791243365132615,-9.06287040399046,2001-01-01,2023-01-01,MUTUTI,NA,NA
-62.79125204595154,-9.062902174990294,2001-01-01,2023-01-01,TUCUMA,NA,NA
-62.791237920873925,-9.062938175085907,2001-01-01,2023-01-01,INHARE,NA,NA
-62.7912376353535,-9.062959882928197,2001-01-01,2023-01-01,LOURO PRETO,NA,NA
-62.79123763933947,-9.063028624946694,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79124243099462,-9.063079343007148,2001-01-01,2023-01-01,BURRA LEITEIRA,NA,NA
-62.7912298111876,-9.063277285677048,2001-01-01,2023-01-01,CANELA DE VEADO,NA,NA
-62.79122924230716,-9.063389443376822,2001-01-01,2023-01-01,ACARIQUARA,NA,NA
-62.7913188317328,-9.063427700569335,2001-01-01,2023-01-01,CASTANHEIRA,NA,NA
-62.791263284898385,-9.063499341481613,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79123906007364,-9.063611196244445,2001-01-01,2023-01-01,MUIRATINGA,NA,NA
-62.79122959132926,-9.063639112762695,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79122740217833,-9.063667123884224,2001-01-01,2023-01-01,ROXINHO,NA,NA
-62.79122649222766,-9.063667114320026,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79122524917235,-9.063692421525783,2001-01-01,2023-01-01,MATA MATA BRANCO,NA,NA
-62.79122497068942,-9.063851631487598,2001-01-01,2023-01-01,MARAMARA,NA,NA
-62.79123349362096,-9.063929938930219,2001-01-01,2023-01-01,COPAIBA,NA,NA
-62.791221151777904,-9.063956895038073,2001-01-01,2023-01-01,BARBATIMAO,NA,NA
-62.7912217387732,-9.06398040333229,2001-01-01,2023-01-01,INGA AMARELO,NA,NA
-62.79126984564376,-9.06403526157919,2001-01-01,2023-01-01,GOIABAO,NA,NA
-62.79121333759751,-9.064036332828472,2001-01-01,2023-01-01,ROXINHO,NA,NA
-62.79121248376509,-9.064052595254134,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79124082840137,-9.064137028427362,2001-01-01,2023-01-01,QUARUBA BRANCA,NA,NA
-62.791215312959935,-9.064154769206363,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.791214212557364,-9.064158377534055,2001-01-01,2023-01-01,LIANA,NA,NA
-62.79120327654074,-9.06431460560438,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79120451767553,-9.064499015801616,2001-01-01,2023-01-01,MARIA PRETA,NA,NA
-62.79117804434285,-9.064708374383057,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79119989330435,-9.064829779814753,2001-01-01,2023-01-01,SABOEIRA AMARELA,NA,NA
-62.79117258364797,-9.064899021801693,2001-01-01,2023-01-01,MORTA,NA,NA
-62.791182843413935,-9.064825030503085,2001-01-01,2023-01-01,TUCUMA,NA,NA
-62.791172031585674,-9.064944210312314,2001-01-01,2023-01-01,SABOEIRA AMARELA,NA,NA
-62.79116550731074,-9.065016430922112,2001-01-01,2023-01-01,ENVIRA TURI,NA,NA
-62.79116983625074,-9.065055354032848,2001-01-01,2023-01-01,LOURO PRETO,NA,NA
-62.79115413513419,-9.065163613732638,2001-01-01,2023-01-01,MARUPA,NA,NA
-62.7911619668186,-9.065118528873208,2001-01-01,2023-01-01,MURTA,NA,NA
-62.791161530713964,-9.065109483623218,2001-01-01,2023-01-01,INGA PELUDO,NA,NA
-62.791160780837174,-9.065141104518796,2001-01-01,2023-01-01,ENVIRA CAJU,NA,NA
-62.79115266847307,-9.065295570414769,2001-01-01,2023-01-01,MAPATIRANA,NA,NA
-62.791153642823375,-9.065329019384508,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79117472537053,-9.06544771087644,2001-01-01,2023-01-01,ENVIRA CAJU,NA,NA
-62.79115182281962,-9.06551972314429,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.791141356029044,-9.065562970362704,2001-01-01,2023-01-01,TAXI BRANCO,NA,NA
-62.79113058372675,-9.065664069231188,2001-01-01,2023-01-01,MATA MATA BRANCO,NA,NA
-62.79112907477456,-9.065710143603454,2001-01-01,2023-01-01,TUCUMA,NA,NA
-62.791122454792344,-9.06578417315448,2001-01-01,2023-01-01,INGA VERMELHO,NA,NA
-62.79120209751617,-9.065793345026462,2001-01-01,2023-01-01,ABIU VERMELHO,NA,NA
-62.791138431879425,-9.065844042091394,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79112742683818,-9.065862876544331,2001-01-01,2023-01-01,CAÇA PIOLHO,NA,NA
-62.791135766403805,-9.065877452802004,2001-01-01,2023-01-01,TAXI PRETO,NA,NA
-62.7911158733409,-9.066030853698756,2001-01-01,2023-01-01,SERINGA,NA,NA
-62.79112090615372,-9.066039051343067,2001-01-01,2023-01-01,ANGELIM AMARGOSO,NA,NA
-62.79111611899712,-9.066043507794808,2001-01-01,2023-01-01,TAXI VERMELHO,NA,NA
-62.791109188958686,-9.066071443844287,2001-01-01,2023-01-01,QUARUBA BRANCA,NA,NA
-62.79111395400669,-9.066119412203143,2001-01-01,2023-01-01,ABIURANA,NA,NA
-62.79110998294411,-9.066125687165885,2001-01-01,2023-01-01,CASCA SECA,NA,NA
-62.791071094971436,-9.06612065402691,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79110520962477,-9.066060542346245,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79109949143868,-9.065926691162224,2001-01-01,2023-01-01,UCUUBA,NA,NA
-62.79111881588355,-9.065784125851685,2001-01-01,2023-01-01,PEDRA UMI,NA,NA
-62.791114115224104,-9.065769605941476,2001-01-01,2023-01-01,MAMONINI,NA,NA
-62.7910523293601,-9.06574981637455,2001-01-01,2023-01-01,CEDRORANA,NA,NA
-62.791114715137965,-9.065723512960416,2001-01-01,2023-01-01,UCUUBA VERMELHA,NA,NA
-62.79112789807571,-9.065559181868693,2001-01-01,2023-01-01,UCUUBA PRETA,NA,NA
-62.79105768618975,-9.06554380145261,2001-01-01,2023-01-01,MUIRACATIARA,NA,NA
-62.791096944909015,-9.065524431391335,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79113597089224,-9.06542279691004,2001-01-01,2023-01-01,INGA BRANCO,NA,NA
-62.7911413570391,-9.06537224747507,2001-01-01,2023-01-01,BREU BRANCO,NA,NA
-62.79113918843195,-9.065344197689143,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79114822730215,-9.065224103326745,2001-01-01,2023-01-01,QUARUBA,NA,NA
-62.79114824021845,-9.065154502051387,2001-01-01,2023-01-01,AÇOITA CAVALO,NA,NA
-62.79113285478665,-9.065031372713667,2001-01-01,2023-01-01,MUIRAPIRANGA,NA,NA
-62.79116389904255,-9.064960369087192,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79113903864547,-9.064948297908968,2001-01-01,2023-01-01,TAXI VERMELHO,NA,NA
-62.79116359726833,-9.064931443001303,2001-01-01,2023-01-01,ABIU CUTITE,NA,NA
-62.79117248158634,-9.064692931390834,2001-01-01,2023-01-01,ABIURANA,NA,NA
-62.7911426243366,-9.064550636477449,2001-01-01,2023-01-01,NI,NA,NA
-62.79117656584682,-9.06452847750831,2001-01-01,2023-01-01,BREU DE LEITE,NA,NA
-62.79119482842296,-9.064371439572236,2001-01-01,2023-01-01,CANELA DE JACAMIM,NA,NA
-62.79119487626321,-9.064370535099382,2001-01-01,2023-01-01,CANELA DE JACAMIM,NA,NA
-62.79119595000249,-9.064315415473358,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79120047863265,-9.06417717425491,2001-01-01,2023-01-01,ROXINHO,NA,NA
-62.79120216054353,-9.064093138105292,2001-01-01,2023-01-01,AMARELAO,NA,NA
-62.791166158150745,-9.064015837064753,2001-01-01,2023-01-01,CUMARU,NA,NA
-62.79121156186986,-9.063931464066245,2001-01-01,2023-01-01,INGA BRANCO,NA,NA
-62.79120877590196,-9.063915154338485,2001-01-01,2023-01-01,TANIBUCA,NA,NA
-62.79121647091758,-9.063875035102004,2001-01-01,2023-01-01,PEDRA UMI,NA,NA
-62.791220222642075,-9.063728544394806,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79121860544625,-9.063713139834018,2001-01-01,2023-01-01,MORTA,NA,NA
-62.791209828527926,-9.063688604781024,2001-01-01,2023-01-01,TAXI VERMELHO,NA,NA
-62.79122442246359,-9.063478931875736,2001-01-01,2023-01-01,PEDRA UMI,NA,NA
-62.79122617935335,-9.063414731454639,2001-01-01,2023-01-01,TENTO,NA,NA
-62.791222190121204,-9.06337216339944,2001-01-01,2023-01-01,INGA BRANCO,NA,NA
-62.79116968776526,-9.063281927635286,2001-01-01,2023-01-01,LIANA,NA,NA
-62.79122407741969,-9.063298013550197,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79122631547781,-9.063059235818333,2001-01-01,2023-01-01,QUARUBA BRANCA,NA,NA
-62.79122453081994,-9.063056494164487,2001-01-01,2023-01-01,INHARE,NA,NA
-62.791233499383104,-9.062859417729467,2001-01-01,2023-01-01,MATA MATA BRANCO,NA,NA
-62.79123210867659,-9.062826836838095,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79122575139879,-9.062825847305936,2001-01-01,2023-01-01,BREU MESCLA,NA,NA
-62.791234333970806,-9.062796103190095,2001-01-01,2023-01-01,PAPO DE MUTUM,NA,NA
-62.79122773477461,-9.062744461507409,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79120043818573,-9.062744102223222,2001-01-01,2023-01-01,CASTANHEIRA,NA,NA
-62.79123612210077,-9.06266044726623,2001-01-01,2023-01-01,AÇAI,NA,NA
-62.791216625474334,-9.062551642855336,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.791237473988325,-9.062419841929726,2001-01-01,2023-01-01,COQUIRANA,NA,NA
-62.791236810341864,-9.062332086937477,2001-01-01,2023-01-01,SUCUPIRA TENTO,NA,NA
-62.79124099429055,-9.06222178551888,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.791240847546405,-9.062163888373961,2001-01-01,2023-01-01,BREU BRANCO,NA,NA
-62.79123713160375,-9.062514823304552,2001-01-01,2023-01-01,LOURO PRETO,NA,NA
-62.791238052993194,-9.062513928374946,2001-01-01,2023-01-01,AÇAI,NA,NA
-62.79124286215553,-9.062011047069499,2001-01-01,2023-01-01,MATAMATA JIBOIA,NA,NA
-62.79124213111282,-9.061997470103568,2001-01-01,2023-01-01,INHARE,NA,NA
-62.791243279900925,-9.061979389798589,2001-01-01,2023-01-01,ROXINHO,NA,NA
-62.791244785581,-9.061934183734222,2001-01-01,2023-01-01,CANELA DE JACAMIM,NA,NA
-62.791226138994105,-9.061829911351564,2001-01-01,2023-01-01,SABOEIRA AMARELA,NA,NA
-62.791245305953026,-9.061825634953793,2001-01-01,2023-01-01,CANELA DE JACAMIM,NA,NA
-62.791244777607005,-9.061796681598711,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79124581886488,-9.06178675077966,2001-01-01,2023-01-01,UCUUBA,NA,NA
-62.791246804560394,-9.061642935797858,2001-01-01,2023-01-01,AÇAI,NA,NA
-62.798018501746064,-9.062954562173386,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79800998241308,-9.062974709743843,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79800120060082,-9.06298582120837,2001-01-01,2023-01-01,INHARE,NA,NA
-62.7980053945471,-9.063036376060841,2001-01-01,2023-01-01,INHARE,NA,NA
-62.79801866554409,-9.063117435682974,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79800290789759,-9.06320204301324,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79800398095454,-9.06323911003889,2001-01-01,2023-01-01,ENVIRA PRETA,NA,NA
-62.79800019173926,-9.063265456048649,2001-01-01,2023-01-01,ENVIRA BRANCA,NA,NA
-62.79800525581961,-9.063377517419022,2001-01-01,2023-01-01,GUARIUBA,NA,NA
-62.79800619855015,-9.063410061869591,2001-01-01,2023-01-01,UCUUBA VERMELHA,NA,NA
-62.798008907630866,-9.063440753069042,2001-01-01,2023-01-01,ATA PRETA,NA,NA
-62.79801400579085,-9.063333834871992,2001-01-01,2023-01-01,INGA AMARELO,NA,NA
-62.7980135789096,-9.063539255758197,2001-01-01,2023-01-01,ABIURANA,NA,NA
-62.79802406228097,-9.063586910634177,2001-01-01,2023-01-01,INGA AMARELO,NA,NA
-62.79801236844641,-9.063591770392055,2001-01-01,2023-01-01,MUIRATINGA,NA,NA
-62.79803041630771,-9.063649161869366,2001-01-01,2023-01-01,TAXI PRETO,NA,NA
-62.79801636038923,-9.063666755691214,2001-01-01,2023-01-01,MUIRATINGA,NA,NA
-62.79802182436027,-9.063698271506421,2001-01-01,2023-01-01,INHARE,NA,NA
-62.798018578189904,-9.063711936717757,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79803384265507,-9.064270718437465,2001-01-01,2023-01-01,LIANA,NA,NA
-62.79802693425475,-9.063780466291542,2001-01-01,2023-01-01,INGA VERMELHO,NA,NA
-62.79802027265244,-9.06386481633466,2001-01-01,2023-01-01,BREU BRANCO,NA,NA
-62.79804829290316,-9.063889352810849,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.79801976235801,-9.063910077259829,2001-01-01,2023-01-01,ABIURANA,NA,NA
-62.79802259580783,-9.063913615421027,2001-01-01,2023-01-01,LIANA,NA,NA
-62.79803676214782,-9.063931306226245,2001-01-01,2023-01-01,MORTA,NA,NA
-62.79803510690971,-9.064094232993298,2001-01-01,2023-01-01,BREU MANGA,NA,NA
-62.798028542878725,-9.064150516437653,2001-01-01,2023-01-01,MUIRATINGA,NA,NA
-62.79803142192523,-9.064249976904307,2001-01-01,2023-01-01,GUARIUBA,NA,NA
